,R,Q,A
9426,2.490136645530311,1,0
4511,5.484444113038016,3,1
7332,3.2605629873546524,1,1
4405,2.7300971232661544,2,0
2224,2.5437747878285313,2,0
1290,6.04798467143595,2,1
1305,4.814060319248867,0,1
912,5.451649677998271,1,0
231,1.3941275795704318,0,1
3629,3.8944071100838995,3,1
411,3.604999068901777,0,1
8318,0.6032869754957535,0,0
3969,7.90513832383702,1,1
1608,1.101831260597999,0,1
2732,-0.6984542749850775,2,1
4754,8.884458693760687,2,1
4713,2.6450596569301883,3,1
2652,4.0498609234571745,0,0
3505,2.57256452654598,2,1
2692,10.334172828917554,0,1
7450,9.452189904867158,1,1
3011,2.3761619948653983,3,0
867,2.8941905081443595,2,1
4966,3.7667243832008843,1,1
8312,-0.23141141601987059,2,1
1099,2.9278907518285706,0,1
7794,5.453305696891354,2,1
2032,2.7536234277569847,2,1
7031,13.359283476789823,2,1
1412,2.724563188678986,1,0
5177,7.894622628409203,2,0
4016,0.5590925158722624,2,1
8497,12.783892682204057,1,1
2472,4.190604142470941,0,1
2261,9.468807236575193,3,1
4332,16.581020406532563,1,0
8667,13.299576313247936,1,1
8503,3.635578538824484,1,0
8528,6.400785482164775,1,0
4580,22.422460431387357,2,1
1096,4.273992630822672,1,0
5580,1.4563807263923314,0,1
183,6.858843486023538,2,1
1045,-0.14684214460012512,2,1
3061,2.4040774764214348,2,1
1251,0.2643487463647247,1,1
468,3.252224505121414,0,0
8500,8.159793398595179,1,0
4767,1.7442786477688768,1,1
7628,4.361078509336138,0,1
6892,2.3613989398706714,1,1
572,5.561611143405474,1,1
2912,1.6442043042962324,1,0
9825,-1.6247517424028657,2,1
6597,3.217294403143464,2,0
427,2.683011346653884,1,0
1464,5.016999710292514,3,1
3003,2.568427844917068,3,0
8988,12.290215822032835,1,0
1110,8.527249219943076,1,0
9239,8.420848810719203,2,0
6367,-0.9600633808837431,1,1
9485,5.654375449684036,3,1
3689,6.647746511969978,1,0
8916,1.5855375209950546,2,1
4190,4.517285206165958,1,0
7290,8.929023839479392,2,0
7987,6.1246277886015665,2,1
3320,17.073571822752566,1,1
5663,11.45931369389261,3,0
1082,6.2904856769779425,1,0
4282,10.206676352916205,1,0
6315,6.730139879764408,1,0
3433,1.4582030636062009,2,0
6807,7.79265463440451,1,0
3493,1.2184456202591623,2,1
4021,8.251731161880745,2,1
5758,5.787340231765191,3,0
8757,1.7423386975237443,2,1
1486,0.6000358025776612,2,0
1234,4.102050826975814,1,1
9277,10.67598838802612,3,0
1149,2.6107839444970597,3,1
1288,3.8580494436400645,2,0
3215,8.145394106478335,2,0
5301,3.739250262095311,3,1
2423,2.2600408257423674,2,0
8695,1.5990946091599467,2,0
3282,3.0145047732043975,1,0
4587,4.405305000347795,1,0
4214,3.150720108892501,1,0
628,7.45479767452399,2,1
3117,8.268638735738655,2,0
2244,2.0586974736291213,2,0
9639,3.32437367162322,2,0
2095,3.156466534693472,2,0
7892,2.3683503348500374,2,0
1462,6.219292990515884,2,1
3504,2.203001708512277,1,0
236,5.184171158033383,0,0
3290,0.46708261287127595,1,1
846,10.107311076335883,2,0
5906,-0.19187549596090747,1,1
7150,12.88002269796224,1,0
7269,10.951710988093192,2,0
2746,4.141526935079592,3,0
8170,0.017847628506492796,2,1
6895,0.9128149731355588,2,1
9675,5.811362385264633,2,1
2346,5.663685344376562,2,0
2931,0.08659359467923933,0,1
2042,11.357636747333267,1,0
6755,4.363084145243963,1,0
9167,7.975031547174467,2,0
1301,1.7407847847541378,0,1
6988,-1.2995869245291722,2,1
4245,9.925722439357225,1,0
319,1.0066103208895374,1,1
4280,3.9573725595140745,1,0
7831,0.3775892140165773,2,1
2916,0.9054118120075869,1,1
1335,1.2248281558122305,1,0
9261,6.4591343706900215,2,0
695,3.1367282574480564,2,0
8914,1.4041550985271183,3,0
4900,5.82359550201015,2,1
3670,1.6252304570354927,2,1
9055,3.319162881015388,2,1
4624,4.855454121134618,0,0
3815,0.354997357210856,3,1
7514,6.490768444868321,2,0
3787,2.609218201228264,1,0
6935,7.558428143603141,1,1
6149,8.685869762569833,3,0
1199,0.972590929420952,3,1
5613,3.074081940877887,1,1
2786,0.8925413870221061,1,0
1557,6.259198957168702,1,0
2964,4.822962655298373,1,0
2125,2.7240228491781315,1,0
575,3.234521459501086,1,1
2390,-0.2693860394546541,3,1
2809,7.693482470467675,2,1
5549,1.0541387888516072,0,1
6030,3.228268503128607,2,1
4423,1.7531457669171298,3,0
3955,2.640672847425343,0,0
1272,0.8519937776408961,2,0
7965,-0.47133903674443745,2,1
1688,8.966546333578938,2,1
1437,-0.5666204984668719,2,1
1328,6.453171921249873,2,0
2600,0.9945808821659914,0,1
59,4.08074377179209,1,1
5832,9.274718809898316,3,0
4249,0.31303816523428374,1,1
2245,0.9275855386883198,0,1
3769,1.1776824246198119,1,0
6478,0.31889395014558275,2,1
3519,-1.6659696622718085,2,1
9390,5.3150485024700895,1,0
5334,-0.8839182991102215,1,1
9371,1.9416201913520377,0,1
6018,9.981898375157353,2,1
8349,19.82249825831815,2,0
173,9.065099766776319,1,0
4196,0.4789399572813595,2,1
1081,7.038909501563243,1,0
5599,2.007533203679494,3,0
4729,16.251554350821632,1,0
3693,9.57212039393328,1,0
8340,7.245984236869155,1,1
8775,3.5698664734627474,1,1
8742,5.854412323624341,1,1
9182,3.1418293929693792,3,1
4267,0.4735105630094236,2,1
6138,3.992768134517159,1,0
4974,5.128992357135889,0,0
6653,11.362136811714215,1,1
3109,0.7897771168130494,0,0
5174,11.456679562265236,1,1
2778,3.056403886446704,1,1
7683,0.22829557252202104,3,1
9644,16.773716044171486,1,0
4179,-0.74345312186896,1,1
3074,4.8876967986485536,1,0
8044,9.752601949058924,2,0
5013,3.7851263147246987,2,0
2063,2.542016200534187,3,1
5712,3.4729675924276426,2,1
2709,-0.01689631716436879,2,1
2988,6.306026635516436,1,0
3533,2.8423079230108925,2,0
880,7.264893729461731,2,1
8256,8.472715103843566,2,1
5043,6.075109383999131,2,1
178,2.919484565390583,1,1
6606,-1.692408628243787,2,1
3503,1.467549259936403,0,1
5698,2.160711927668323,1,0
1567,3.995798392312744,2,0
7922,4.935704723511638,3,1
6075,6.803314506874411,1,0
257,0.5065885361877119,1,0
830,9.213934372237611,1,1
2678,-1.5810453868737753,2,1
8674,16.824217416215774,1,0
4871,6.882070779620431,3,0
7326,8.378460973666346,0,1
9804,12.117954557285977,3,1
2508,0.743532508075115,2,0
5290,11.69910441478365,2,0
6768,-0.7749873038991253,1,1
592,0.9219426211063613,2,0
3717,8.25875532602255,2,1
9521,6.222919785616611,1,1
5380,9.153762419741764,2,0
9546,4.673700036214276,2,1
4751,7.9472357870928665,0,0
7302,11.456431257589376,2,1
2934,0.8635207708059633,2,1
9367,7.731580799607162,2,1
1406,5.067840915654324,1,1
8427,6.060805623709371,1,1
4574,5.557298522687296,2,0
4935,4.16630290225515,0,0
7270,8.753262882844211,1,1
4613,6.837016613906519,2,1
4425,1.5590439561472977,1,1
8002,19.35371866865051,2,0
1729,3.737593284141392,0,0
6064,2.452161999492753,1,1
2364,7.795039076147145,2,1
4675,4.574419172275871,3,0
9950,3.4835639953142934,1,1
3518,4.105342119745275,1,0
3791,7.3496757322183015,3,1
5854,4.3011360564743395,2,0
6357,1.5555035463921079,0,0
2087,0.5970945245203745,3,1
1853,1.2460995776669317,3,1
8212,0.2980317604984446,0,1
8311,-1.3310098353086446,1,1
4009,3.3099881459272096,0,1
2331,1.356603181334581,2,1
6529,16.532974952620613,0,1
184,11.951861049235573,2,0
5528,4.084298387941763,2,1
5874,-1.3389578048535251,1,1
8575,2.858334954410275,2,0
5577,7.837265994318506,2,0
9618,4.335703038786476,2,0
710,4.804762478810742,1,1
2084,6.041488820766784,1,1
3678,3.7809919027266226,3,0
1664,0.3531890082797111,0,1
4240,10.154388099610276,1,0
1516,2.640425213762203,2,0
1830,8.340084980838636,2,1
420,10.13887983494804,1,0
9948,2.6633202961189695,2,0
4700,8.284357539127896,2,0
9132,5.785570381597148,1,0
7645,5.542170413679962,1,1
8581,13.554538700356026,2,0
2476,3.079102263679051,3,0
5494,0.7658323571439609,1,0
3584,22.260789214968533,1,0
6705,0.9063630010789976,1,1
30,4.363131818169766,1,1
1603,7.238153887641394,2,0
2313,6.694915580374923,0,0
2645,2.36915574253893,1,1
6825,1.038628438283816,1,0
330,5.071673850315814,2,0
7711,4.229437389745415,2,0
7636,3.6096850028021255,0,0
4634,4.232396990967892,2,1
7634,3.9406962923906326,0,0
1537,6.897656949950758,2,1
7112,1.9456076102616153,3,1
8395,6.972194312263362,1,0
4020,8.427402493713444,3,1
2592,7.247519382938885,0,0
7152,3.9240816544351156,1,0
962,4.657498516298888,2,0
8299,1.5783575600351307,2,1
3180,-0.4166144383156327,1,1
9992,8.093715034512641,2,0
9145,1.3230620997311804,1,1
947,6.1793778944740145,1,0
1114,0.63431049723616,2,1
5182,2.2392812880003117,2,1
9980,8.876520624370022,2,0
7283,7.434473392380664,1,0
112,4.183507577908052,2,0
6668,3.558083949376684,1,0
9484,2.156209364796001,0,1
6580,3.4522437397318484,2,1
8531,4.124383666689971,1,1
5706,5.3397840101465714,2,0
7814,5.502221370678305,3,0
2907,6.7973741611935115,2,0
8545,12.904758365324993,1,0
2536,3.4226827134865045,2,0
9490,4.961392450462055,3,1
9598,2.811290216786537,1,0
8669,16.774540748822535,3,0
2297,7.098104058986442,2,0
8548,2.703999338185313,2,0
9815,6.211961484746747,2,0
7545,4.439760212999447,1,1
1762,1.649628816545348,1,0
138,6.120937865047669,1,1
2820,10.136480975694202,2,0
9706,-0.34467495820794647,1,1
3023,-1.4043814764591889,2,1
704,2.5714772688645557,1,0
8484,4.1033762086339785,1,1
8094,3.5487640152476567,2,0
6028,3.748573698234254,2,0
4636,3.2732749733876467,3,0
8297,0.0831934927459117,1,1
2314,6.091762464300297,2,0
1346,5.454419406567585,2,1
8148,11.719477534982008,1,0
6244,2.290413982118231,2,0
7654,7.9342691523041005,2,1
9267,3.246114241341398,0,0
3219,3.0262166467905995,2,0
3844,10.69171029907674,2,0
7603,3.784494689322859,0,1
2932,4.0174279474524965,3,0
4052,0.0030151980535064737,3,1
5007,3.6268013946350495,1,1
2958,5.773738912537824,3,1
6327,2.9246418188875025,1,0
9272,2.389334706273644,1,0
8624,9.895417244638734,1,0
6968,1.8194742299835134,1,0
7897,10.842398229533462,2,0
3248,4.350439229029531,1,1
8418,13.820806039609987,2,1
673,1.0505634012724487,1,0
1226,2.296478258519505,0,1
5917,1.7119313074072426,0,1
2749,0.022997467149743933,1,1
7601,4.213452334308438,2,1
8763,1.7320911670094676,2,1
3126,4.509874947306589,0,0
8597,0.411745105260934,2,1
2184,1.071462304907604,3,1
353,1.7850217635641177,1,0
4206,0.36959654017198895,2,1
9707,7.933219937966994,2,1
4290,0.20480809052545013,1,1
3175,2.056808875457298,1,0
1206,7.8815969143360185,1,1
7521,9.298673846474985,1,1
9748,7.132736381487453,1,0
459,1.8956254028015191,1,1
3456,12.545001329688468,3,0
551,2.8112168732500056,2,0
6508,2.7404753636624086,0,1
6703,2.0175296852509197,2,1
2223,8.69025191107523,2,0
2462,-0.27458077857313423,0,1
2291,6.003738444097287,2,0
201,5.95364813475053,2,0
8166,-1.3337916001499135,0,1
685,-0.43590042724176303,1,1
5282,5.6046415429722884,2,1
3088,9.021791909909396,2,1
5848,2.3292738690190546,1,1
1877,4.718941478001105,2,0
7861,2.760245228276547,1,0
5245,3.5906938989287616,0,0
6881,3.0353830626992915,1,0
7809,-0.05177962718325002,2,1
4825,4.227648048196991,0,1
4006,2.4515070114972524,2,1
6923,2.9559428668628067,2,1
2758,19.164873555894246,0,1
2920,1.0033803161216355,1,1
8712,1.3328690698742858,3,0
1570,12.929862529498493,1,1
9317,5.755005269435468,2,0
6204,2.2106133766721676,2,1
1530,4.719035750320873,1,0
8270,8.143774331654724,2,0
4975,12.241250995958204,1,0
4072,0.5073401127828716,3,1
507,7.6542045824708875,0,0
8592,6.691045449932705,1,1
9174,5.433267084276063,2,0
7039,-0.5709603348674532,1,1
8172,8.901201409996615,2,0
4770,1.3026964289314558,1,0
4924,4.457926277241179,1,0
2942,3.250861087873776,2,0
9698,6.1792979603574505,2,0
8433,2.923139497605135,2,0
7219,1.0626422381689875,1,1
7763,1.449441944472667,2,1
6858,2.857922996424093,2,1
9233,2.4566603235332076,2,0
4445,9.001481137408822,1,1
1171,12.441912301150522,2,1
2855,3.0623228153213926,2,1
1134,4.679011632574686,1,1
6014,11.227804730062012,1,1
429,-0.7088325227080865,2,1
5422,11.772529377159838,0,1
1850,11.436831297699538,2,0
2498,11.104775034689553,0,0
3453,7.999610490459924,1,1
9765,4.222240710483895,3,0
1215,1.2641930728963744,0,0
7498,5.337855899604226,1,0
3909,5.491111963209144,2,1
3077,6.486897217472805,2,1
9788,-0.5953139113418853,3,1
3915,9.155738540087793,3,0
4047,2.8596600013212274,0,1
9382,4.030885832179264,1,1
2237,6.683198435884151,1,0
7614,7.022239033127536,1,0
3925,4.443547491023836,2,0
1015,3.352759064684272,2,0
3649,4.772500209218782,1,0
4739,8.827892972108087,2,1
4757,5.243243554792636,1,1
5734,7.157298045492123,1,1
7022,7.011161634723919,2,1
4766,2.4852788491758577,0,1
4057,4.281841669497703,2,1
7173,14.955086488214164,3,1
8821,19.479615913732445,2,0
8410,6.339145788214328,2,1
3511,1.9610498104098173,1,0
7010,4.496586571251098,3,1
3685,9.149703158171796,2,0
7853,10.493608621556815,2,0
470,1.4654386687540581,2,1
7567,-1.1597689375728635,0,1
9173,1.6372762296482728,1,1
9569,0.10679097006039617,2,1
5735,0.6337638107020116,1,0
9504,1.9653668507541253,2,1
4983,-0.2211019633906237,2,1
3318,3.813616659962106,1,1
3759,11.896904208593343,1,1
539,2.6256454273183856,2,1
3803,-0.8150897625273612,3,1
8650,1.9130602527453382,2,1
5849,-0.1581816470755555,2,1
844,13.666299895569637,1,0
920,1.8122660480175785,2,1
2099,1.5667761470008594,3,1
4141,3.4073323399989803,3,0
9840,17.25653066742757,2,0
2026,9.188098375017093,1,1
2816,7.294773656078956,1,1
9409,8.407214430963757,2,0
698,12.413996600626879,1,1
4622,9.333721946249586,1,0
9477,8.713891290741673,3,1
9699,9.999721708369997,2,0
9136,1.1924172010857512,0,0
2584,13.13520519531668,3,0
9435,7.273555414074114,1,1
2894,4.615287763239044,1,0
6503,4.683296104395255,1,0
1901,-0.5138887917980346,1,1
1686,1.055026817993908,0,1
2951,8.61885526488789,3,0
4537,7.441475430011085,2,1
1324,10.696323540210862,2,0
162,0.08061297983432514,3,1
2254,0.6493721058949637,0,0
7693,1.6569979155772527,1,1
1549,-0.047349038006806676,2,1
5449,11.954164583203674,2,1
8746,5.606554922026858,1,1
9509,1.9675967477493108,2,1
1918,3.205139496202455,1,1
6214,6.257783671935405,2,0
9162,-0.10669462209093727,0,1
8118,0.3977034613167474,1,1
2440,0.39102646923771367,2,1
8450,0.4527711396764471,0,1
3642,4.116670261441565,1,1
8875,12.623923532237793,1,0
8423,5.535811545077176,0,0
3188,3.863986545204929,2,0
4960,4.277406689529893,1,1
5249,4.913503944860333,2,1
7436,5.700203751538533,0,1
3454,21.754681238670607,1,1
7158,-0.6930059675024518,2,1
9082,2.5647702083979307,1,0
3377,0.4084614608970929,3,1
8809,2.1115348976868225,2,0
6800,2.597807665976822,1,0
4149,1.594783131625058,1,1
8316,7.23006742930469,2,0
2559,1.085944893454004,0,0
6201,6.638729425250963,2,0
7958,3.161772113408773,2,1
7791,6.5946779610100705,2,1
7144,6.986804784301574,2,0
9749,16.479354704488323,0,0
2389,8.13038453723517,0,0
9858,0.7571148374144521,1,1
2703,0.44410672851979704,2,1
4476,3.040954678922441,1,1
4773,4.644077887561271,0,1
4889,0.4353047023998914,2,0
4398,14.466911476579849,2,1
6933,4.102570345958138,3,0
6168,1.4460941508669327,2,1
4673,7.554257642023975,3,0
6416,2.8127775965381514,2,0
1900,7.294090330436601,2,1
4855,4.312244139235073,2,1
9369,4.137748049263724,2,0
2272,0.5531281964826817,1,1
2844,8.168228231319034,2,1
2773,4.77906084403827,0,0
6505,7.279294533610301,2,1
2664,2.76126811665819,1,1
9100,7.066421983449602,1,0
116,0.38518204318017046,1,1
564,1.7217084244340266,1,0
2567,4.097602208742298,1,0
6963,0.5402784406486153,1,0
3241,2.862330715653435,1,0
3136,-1.1532996095201007,2,1
2779,6.3991342917038665,1,1
8457,3.4006612904345292,2,1
5994,11.747619422045473,3,1
1859,-0.2686988465031461,3,1
2553,4.935943929840111,1,0
8013,1.6590212565905982,0,0
635,16.680031728440106,3,0
5548,0.30679166985025397,0,1
8644,1.5919911095258472,0,1
5349,5.675828923117036,1,1
7156,3.7228346842635656,1,0
1826,2.159301832172053,2,0
4315,2.70461448671577,1,1
6163,7.994695245786769,2,0
3435,-0.3501436181816402,1,1
9028,11.001901161394946,2,0
4230,7.360334659708126,2,0
4293,3.8607913703233088,2,0
1721,7.560629049150219,3,0
8483,1.9964804706255612,2,1
8771,6.809472994893413,3,1
7319,8.541971188194582,3,0
5825,3.8730378427556316,2,0
9724,7.576596658143776,1,1
1835,2.794119669437735,0,1
583,2.8776233529700437,2,0
8181,3.4495104414135858,3,1
4650,2.3748243927313366,0,0
9346,3.122475987186201,1,1
3021,4.859622248771302,2,0
4292,1.3979085258949364,0,0
3590,9.116394793737786,0,1
6304,5.20033934316246,2,0
4197,1.6316157745785578,1,1
7265,16.175783509863486,1,0
2250,1.721388222080269,0,1
3111,2.6317171797208783,1,1
8159,1.2979152275124957,2,1
2397,2.818768892639267,2,1
9078,7.123344968511834,0,1
8338,12.651659529605592,2,1
5629,10.271633033739722,3,0
5901,1.7477301370885714,2,1
1776,12.635622477218599,3,1
9919,11.006365527626627,2,0
5805,4.207813981050174,2,1
4273,18.419052393150718,1,1
7757,14.906957381415488,1,1
2801,1.6828865399530082,1,0
5935,3.2466065610468693,2,1
9201,2.715929533284231,2,1
4248,2.680377164005355,2,0
2485,4.618079737506689,1,1
5223,12.038235077716013,1,1
6965,1.8053772691758883,2,0
6034,2.740648582234246,3,1
7551,3.3725879390137887,1,1
6084,1.9725404717596366,1,0
3033,5.327478240229663,2,0
2513,2.157403021047477,1,1
1690,-0.6530995716138626,1,1
2325,3.1922394940605523,0,0
759,1.3546612922609242,1,0
4436,5.331922178984284,1,0
4237,1.0259428516731752,2,1
916,3.267434522386364,3,1
5575,3.5070989191108284,2,0
5982,6.267219942045671,1,1
5966,-1.2516456819236859,1,1
3581,8.194041805035102,1,0
5826,6.991934244612433,1,0
5690,1.4473609598035115,2,0
5102,2.1868296332273918,1,0
4479,7.235527938574288,2,1
6819,2.756758456982162,1,0
8704,8.126698071308166,3,1
93,3.9545347349108324,2,1
8570,4.584556470674777,2,0
5964,2.1648329506749437,1,0
3013,-0.6174098762806102,3,1
1044,-1.0703925834731418,2,1
1807,16.91621481462341,0,0
8811,11.785019643791406,0,0
8326,3.2014186605816923,3,0
1294,6.902648846068995,2,0
780,1.001840151523833,2,1
4657,0.3437306111504599,2,1
6931,9.244658709314743,2,0
5255,3.9205761122540053,0,0
7698,3.8799710623796937,1,0
6087,13.782316552865254,1,0
4980,4.287952424130905,1,0
1894,6.800895089345486,2,0
1696,2.6469652605955973,2,1
8373,8.31873108363998,3,0
9282,1.6328420670787782,2,1
5028,15.555487421688923,2,1
8477,12.073402357678832,2,0
8209,3.9908428076602283,0,1
2443,3.149238726659611,2,0
7904,3.481164901366578,1,0
2160,5.629791579642954,2,1
9956,6.788817374123436,2,1
8176,2.676417019339768,1,1
1109,6.784761820859941,1,1
5098,23.21178437797556,0,1
2977,12.773161574646284,2,1
3115,9.153041412951557,1,0
5225,1.4966354769648444,1,1
8798,0.17805220081374573,1,1
1438,2.2543407356011267,2,1
4991,3.708812877131649,2,0
737,2.964765368698588,0,1
6608,5.641394424058831,2,1
1069,7.2014203883958805,3,0
2158,12.223908586439162,2,1
7847,15.410307035627893,0,0
9053,4.211031420530073,0,0
6820,-0.6171972592873112,1,1
6862,-0.29501816620238186,0,1
1105,7.674406480976314,1,1
6806,3.9459170650682074,2,1
563,2.986060400362055,1,1
8007,7.775118530689906,0,0
3082,3.7823205264487783,1,0
8200,-0.34550295823405364,1,1
5601,3.9950997923128257,1,1
2350,10.177944114481193,1,0
243,13.734873477934872,2,0
5802,2.5446184735850785,1,0
6784,3.513533230699288,2,0
1869,3.9927075408359265,0,0
7471,4.916107235176039,2,1
8276,5.756438661832428,2,1
8871,4.236136616646273,2,0
339,0.3779759254753521,3,1
5040,1.4130668820931223,2,1
3217,1.8058930671518993,1,0
2118,11.116401723689036,2,0
7662,6.727235167479588,1,0
5400,3.013586442234242,1,1
1710,-1.3890397961156797,2,1
1098,7.669142698656426,2,0
1087,2.8875197655412643,0,1
7062,5.751045534277501,2,0
8865,6.5563673952168,1,0
8175,-0.5930097757381585,0,1
2960,3.6774809393499686,1,1
3960,7.721229332769271,1,0
4841,2.723124890378752,2,0
5639,7.616801275764406,2,0
6918,-0.8773308043289598,3,1
8797,4.257089729294734,1,0
6403,-1.306017270141797,1,1
5936,4.82000563375437,0,0
669,1.9898255746161428,3,1
4289,10.763267034365327,2,0
6756,0.1722093936834792,1,1
5431,4.032724643192319,2,1
651,12.444742778334696,3,0
4645,3.635701795895459,2,1
8138,2.5139797629535963,1,1
511,12.490693922575968,1,0
4080,12.372469732689153,2,0
6942,4.787188706860658,1,0
9286,12.847649003281706,0,0
6484,-0.8232362928842032,1,1
8074,10.991596201306688,1,0
5661,15.32613032853303,3,1
7515,-0.3129397989843594,2,1
2414,17.811850306174378,1,0
5751,3.4664006210121334,1,0
4356,3.0086480165640097,1,1
8918,11.651709079424379,1,0
6374,8.806370783883793,2,0
2143,1.1839280853610963,1,0
9544,2.1156201280868103,2,0
4262,5.006954734831779,1,0
2983,3.409043106510631,2,1
8114,8.963221620193744,1,1
3553,1.4019160761410197,1,1
3556,3.542079019819214,2,1
7576,6.198997861235453,1,0
860,16.426714814145644,1,0
7835,5.575731156576349,2,0
4286,3.78708831409008,2,1
9361,7.529447608694099,3,0
7744,1.9986884861848644,2,0
3586,10.059622626866972,3,1
4554,-0.10000337045257668,1,1
5118,17.01978940916671,2,0
6604,3.651625543902351,2,0
6684,12.10819354196886,2,0
3526,17.954435257491312,0,0
7881,6.055506846706228,0,0
8675,5.200437933558088,0,0
8144,5.362735019966455,0,0
4820,9.247474167990163,1,0
5099,4.08765205301777,2,0
2743,4.5373427465228,1,0
7314,4.539234891288858,1,1
2280,-0.1559257165660013,2,1
6086,4.170230782783843,2,0
8679,13.875369804561377,2,0
5317,6.107012576104744,1,1
8907,12.091327030905205,2,1
2734,0.6768063256528647,1,1
2723,1.4822269867386182,2,0
4731,2.2321399125235866,2,1
4153,-0.11624063142713714,2,1
7394,5.526739911371828,3,1
5499,7.985670049290505,2,1
4155,1.889838982559791,3,1
7354,4.800939413181501,2,1
7191,3.460443055891318,3,0
1048,8.66827243275741,2,0
2656,8.013601661479987,2,0
1260,9.475748732284462,1,1
4658,14.028427368483973,2,0
6382,3.3782239183151788,2,1
8519,9.47173694240778,1,0
4067,5.022178293928583,2,1
1292,3.134429926914538,3,0
3794,8.551656984640653,2,1
6856,4.180228080819995,2,1
8642,0.09464851211042724,0,1
5592,8.92615177602398,1,1
2027,1.5392373244728632,2,0
8697,7.357424452657376,1,1
7597,5.182985518646755,3,0
355,6.3705213759096555,1,1
462,12.958612931375024,2,0
107,11.006581650962847,1,1
3091,11.652782350031224,1,1
1671,1.0632105598692774,1,1
5779,2.798199734221182,2,1
9229,8.904598055768119,2,0
809,1.0646688017098382,0,1
7975,0.13818264520267398,2,1
6981,15.271156002255836,2,1
5323,5.931828207487484,0,0
6718,9.081269698815365,1,0
508,8.640509124011983,1,1
9727,13.035200682205836,0,0
8847,1.8131673838006608,1,0
6306,1.748506014917887,1,0
7607,3.2661860574922477,3,0
9680,13.234899716078917,2,0
2647,4.094932764808293,2,1
2546,3.7787822596895797,1,0
1432,-0.18849291449277739,1,1
4748,8.191875723587485,2,0
6780,3.175007873755074,1,0
4444,7.932670590936427,1,1
7453,12.38111798741991,1,0
4548,12.815555029292904,2,0
4927,3.7505364679675246,2,1
3690,8.244980102152638,1,0
9385,11.241624692730127,2,0
1724,4.662877956887496,0,1
9952,8.881406309878523,2,0
872,11.416220022448927,2,0
5731,5.893127085663899,1,0
1767,2.9690864823243928,2,0
3800,3.9230593016195163,2,0
9377,8.768472446992295,1,1
5066,3.373567275441764,2,0
2255,11.99129273087108,2,0
2839,4.970500764825516,2,1
6358,1.3229919283010823,0,1
758,1.1721485754054473,0,0
8858,1.0580570910322886,2,1
4994,7.494235940837566,3,1
9764,1.82395026766432,2,1
7818,1.6682336362488699,1,1
8261,2.735796587222598,2,1
9230,5.844787863697596,1,1
3363,0.3279528098761664,0,1
842,3.1527451029248015,1,0
242,9.760392221783547,1,1
4791,1.0516628741951264,0,1
2081,6.914365140562863,3,1
1654,6.203654768901721,1,0
8699,1.1426678718429861,2,1
3057,2.3373989950721192,0,1
5783,0.8741788813767979,2,1
6914,2.632835463729748,2,1
3788,5.087019502946395,1,0
9752,2.9958526648693145,3,1
9009,5.366750412124396,1,1
5743,11.520654919046617,1,0
123,1.7511658694204462,2,0
6128,10.847448168813795,3,0
8666,6.7108940125744,1,1
6842,-0.07049250265298213,1,1
7951,3.984373735155147,1,0
8022,19.431985062756407,1,1
5430,4.852687105384425,2,0
3521,4.30714422281739,1,0
2621,3.975119088885533,2,0
2947,9.191914196591124,1,1
2617,5.132872726103734,1,0
4501,2.613393717614758,1,0
1421,4.665858657197978,2,1
6847,6.261878691181407,1,1
5989,-0.010788180093346478,2,1
8215,7.636787447919037,2,1
3019,2.939055573249605,2,0
5466,0.600112482284588,1,1
8748,9.360785871713375,2,1
8829,0.46748025036770535,1,1
601,11.175844555037862,1,1
9375,0.8695175290269361,2,1
5480,0.9287020813909859,1,1
1137,1.5764673622440775,1,1
1239,0.8831067519975271,1,1
2257,7.122707796203633,2,1
5314,7.206636504554043,2,0
2374,0.5158213278740114,1,1
3664,11.020508170086941,1,1
1962,4.466596784066727,1,1
9483,11.045336114769938,2,1
7454,6.313499048487731,2,0
5952,2.4764916495584473,2,0
4343,1.6544451708565329,1,0
6511,6.806318231297922,2,0
9293,8.429763072157092,2,1
5260,2.9420849713754347,1,0
7788,2.4302466564589924,0,1
8982,4.327914099896625,1,0
2852,4.320178578009886,2,0
2985,1.2842760185055984,0,0
5031,2.987293439714416,1,0
6025,8.53696336570546,1,0
2085,1.1497196312563607,0,1
1151,2.49776155309144,2,1
5142,10.557118181548386,0,1
4060,8.035873819584857,2,0
4986,2.322306297221984,2,1
4168,-0.8968174951694536,3,1
8638,0.4882858206947107,2,1
337,19.958048401774267,0,0
8758,2.7658094650564986,3,0
5047,-0.1622126954012164,1,1
7753,8.354205853751276,2,0
62,4.400995111084819,1,0
4661,5.721578615491994,2,1
6708,11.164658250589465,3,0
3000,4.655494502549388,0,0
5017,10.345092948176468,3,0
2971,2.7417148847184745,2,1
1607,1.530344830714875,1,1
8722,5.531691574088763,1,0
7147,-0.7780095084078686,3,1
1945,0.226047098595268,1,0
5647,6.546279946699277,1,0
9289,1.6436871744036168,1,1
8533,2.9939176254629523,3,0
523,7.743245240504205,3,0
3544,6.549015691374203,2,0
8784,11.610343365834165,2,0
7644,24.84444126147507,0,0
2236,4.606671745564979,1,0
6620,2.5280228912580274,1,0
5229,4.115207867247831,1,1
6440,7.36832318347326,3,0
8603,0.8709852128442317,0,1
6258,4.279088660511986,2,1
533,1.2273033751636382,1,0
5319,9.948287810689717,2,1
8615,0.27397023073119403,1,0
7587,5.101941023671369,1,1
